image_id,artist_id,image_title,subject,style,museum,label,image_url
c96d454d-b9f7-479e-8647-c5d048af6501,97cc2e11-2752-4a54-acdd-1b6e09238ac3,"Campo Santo, Venice",,Neo-Classicism,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/6/61/Joseph_Mallord_William_Turner_-_Campo_Santo_-_WGA23179.jpg
e196e660-7f8a-49ae-8fda-59ad85432714,cdb78c39-fbe9-4e26-b253-30ed94fc1a4e,Piano Mover's Holiday,Abstract/Modern Art,,The Barnes Foundation,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/6/69/Charles_Demuth_-_Piano_Mover%27s_Holiday_-_BF339_-_Barnes_Foundation.jpg
e0f2ccd0-3602-49cd-ab04-4809c0aa94ba,4413cf4a-e21c-405c-9bf8-15bce63ea20a,Portrait of Pieter Jacobsz Olycan at Bust Length,Portraits,Baroque,,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/1/17/Frans_Hals_-_portrait_of_Pieter_Jacobsz_Olycan_at_bust_length_OS-2004-39.JPG
a8dbded3-ac9f-4015-9944-34ff810c4611,b3dbf4f0-51c2-4733-8b49-28b50946577b,A Parisian Beggar Girl,,Impressionism,,"16"" x 24""(41 cm x 61 cm) | 20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/1/1a/John_Singer_Sargent_-_A_Parisian_Beggar_Girl.jpg
98777585-bbc9-4656-a1bd-2c72629128b7,4e961380-b197-44ff-aa39-ea7eba1199ea,Conversation on the Avenue,,Impressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/a/aa/Hassam_-_conversation-on-the-avenue.jpg
63e9c6f6-758e-4c77-8a6f-5891680f1070,9f38830e-6e10-496b-812b-2e6ff4268eda,Portrait of Madame Brunet,,Impressionism,The J. Paul Getty Museum,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/7/7e/%C3%89douard_Manet_-_Portrait_of_Madame_Brunet_-_2011.53_-_J._Paul_Getty_Museum.jpg
5d8c2dd9-d26a-4a9b-9dc8-6275d1f1299b,a6854f12-5fa0-40ca-8e19-4c86d277cdbf,River Landscape,Rivers/Lakes,Impressionism,Los Angeles County Museum of Art,"30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/d/d5/River_Landscape_LACMA_AC1997.270.1.jpg
b4c9bafe-f0f6-43c7-9892-4ce00f3b0fd2,4f731bcd-b952-41b5-8edf-81ee821fb0bf,The Raffle (Raffling for the Goose),,American Art,The Metropolitan Museum of Art,"24"" Long Edge | 30"" Long Edge | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/2/20/The_Raffle_%28Raffling_for_the_Goose%29_by_William_Sidney_Mount%2C_1837.JPG
75a7baf8-53e3-417f-ba5c-df163d776042,994969e3-a27b-450b-80e1-46c413beaca7,Grecian Reverie,,Classicism,,"24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a9/Godward_Grecian_Reverie.jpg
bcbb6479-188d-40bd-921d-3c8132f2a51c,8f0e4dc3-a9a5-4fc4-afc7-174ec0cf1e10,Animals in a Landscape,,Expressionism,,"20"" x 20""(51 cm x 51 cm) | 24"" x 24""(61 cm x 61 cm) | 30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/5/52/Franz_Marc_1914_Animals_in_a_Landscape.jpg
400338e4-8e42-41fa-b5ea-15e3534d8744,07f911ed-c0e3-49d6-80a1-0739f48df30b,Child with Orange,,Post-Impressionism,,"20"" x 20""(51 cm x 51 cm) | 24"" x 24""(61 cm x 61 cm) | 30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/5/56/Child_with_Orange_%28JH_2057%29_-_My_Dream.jpg
3917ad60-ff0b-439e-a050-9db07c2cd581,2e44b66c-2e4f-41c7-bc53-45b5e07791b7,The Milbanke and Melbourne Families,,Romanticism,National Gallery,"46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/8/8c/George_Stubbs_-_The_Milbanke_and_Melbourne_Families_-_WGA21947.jpg
200b1f72-5ed7-46a4-829a-6fe05c8a4aff,5a98c2e9-2b3b-40f3-b2e2-4d0608838085,Floating Ice,,American Art,,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/3/39/George_Wesley_Bellows_-_Floating_Ice.jpg
bb48b78b-b1d7-4608-a98e-2ee7c6a0aa51,3e75db0d-d063-4816-9250-3d0a8abee72a,Elijah in the Wilderness,,Classicism,,"24"" x 24""(61 cm x 61 cm) | 30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/d/d2/Frederic%2C_Lord_Leighton_-_Elijah_in_the_Wilderness_-_Google_Art_Project.jpg
44a4d904-44e4-4b72-8f7c-f3fa542c0127,ccb3b6fb-21ca-4fb3-b3e5-1d0185b60091,With a White Border,Abstract/Modern Art,,Solomon R. Guggenheim Museum,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/7/78/Painting_with_White_Border_by_Vasily_Kandinsky%2C_May_1913.JPG
7b7d452d-3766-4cc2-87c2-f4172c9432db,66228126-d94b-4587-9312-8c66b9941d6e,Church at Montigny-sur-Loing,,Impressionism,The Barnes Foundation,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/f/ff/Church_at_Montigny-sur-Loing_%28L%27%C3%89glise_de_Montigny-sur-Loing%29_%281898%29_by_Paul_C%C3%A9zanne._Original_from_Barnes_Foundation._Digitally_enhanced_by_rawpixel._%2850639072603%29.jpg
4166fb4d-9459-44eb-9089-4d326020724f,2f260b32-32f2-4f1c-b3cd-2f44015ec91d,"Portrait of a Lady, The Duchesse de la Rochefoucauld in a Blue and White Satin Dress",Portraits,Rococo,,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/2/2b/Nattier_-_Portrait_of_a_Lady%2C_previously_identified_as_the_Duchesse_de_la_Rochefoucauld.png
f8541754-cb4e-40cb-b5b2-d9d224edf48b,7467b01a-5d7c-4216-ac33-76efcfd0d5a1,"Antibes, the Towers",,Pointillism,,"30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/d/d8/Paul_Signac_-_Antibes%2C_The_towers%2C_1911.jpg
b14cecbf-8bd2-4910-b2f2-ca591a159b13,30e146e0-a04d-4530-9949-9a7c3ff989d6,The Beheading of Saint John the Baptist,,Symbolism,National Gallery,"24"" Long Edge | 30"" Long Edge | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/4/4e/Puvis_de_Chavannes%2C_Pierre-C%C3%A9cile_-_The_Beheading_of_St_John_the_Baptist_-_c._1869.jpg
08fd196f-fcfe-46e8-8d45-1e34d16b6333,1a56a769-c8d3-459c-9138-b814eda383af,The Holy Family (Sainte Famille),,Classicism,,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f7/William_Adolphe_Bouguereau_The_Holy_Family.jpg
ede8bbfb-ab9a-4101-a11e-3ae890d07e98,5602c7ad-60f8-4426-9e6f-c3024b84759f,Clotilde in a Grey Dress,,Impressionism,,"16"" x 32""(41 cm x 81 cm) | 20"" x 40""(51 cm x 102 cm) | 24"" x 48""(61 cm x 122 cm) | 30"" x 60""(76 cm x 152 cm) | 36"" x 72""(91 cm x 183 cm) | 40"" x 80""(102 cm x 203 cm) | 48"" x 96""(122 cm x 244 cm)",https://upload.wikimedia.org/wikipedia/commons/9/99/Joaqu%C3%ADn_Sorolla_y_Bastida_-_Clotilde_in_a_grey_dress_-_Google_Art_Project.jpg
a8f7568c-46fb-4295-88ac-71ea166ff95a,07475c37-7a57-4d2d-83f1-f231a9ce765d,Mrs. Jacob Hurd and Child,,American Art,The Metropolitan Museum of Art,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a3/Mrs._Jacob_Hurd_and_Child_MET_DP124011.jpg
27e31004-60b4-434a-bfff-f9f60855ed44,5a47e003-0ab2-4d06-b1cf-d8e280cf6556,George Pollock,Portraits,,National Gallery of Art,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c9/Gilbert_Stuart%2C_George_Pollock%2C_1793-1794%2C_NGA_1112.jpg
0b7da56e-520f-4b5e-b138-6999c74fdc38,4413cf4a-e21c-405c-9bf8-15bce63ea20a,Malle Babbe,,Baroque,,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/b/b2/Malle_Babbe_%28Frans_Hals%29-WUS03511.jpg
70f0813c-e104-4230-8b76-04ce2130338b,0d6689c3-7f70-43a6-a5fb-48faaeff49ac,Liberty Inviting Artists,,Avant-Garde,,"20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/8/88/Henri_Rousseau_-_Liberty_Inviting_Artists_to_Take_Part_in_the_22nd_Exhibition_of_the_Societe_des_Artistes_Independants.jpg
0c0babdc-7c62-4ea3-ad31-f2da96724118,7db22866-5360-49e5-a5e7-970b7fa7cb00,"Poplars, éragny",,Impressionism,The Metropolitan Museum of Art,"20"" x 30""(51 cm x 76 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/4/44/Poplars%2C_%C3%89ragny_MET_DT1866.jpg
63019a45-5c00-4ebc-a4e8-db435ca03362,c2741351-8f15-49e8-b7c3-78e3cd061d94,Girl with Hat,,Expressionism,,"16"" x 24""(41 cm x 61 cm) | 20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a9/Amedeo_Modigliani_020.jpg
3a5a5620-e9be-4ea0-8d9d-548eae0d7d25,32f31321-8a8c-4704-8a58-156f6a92c99a,Pastoral Landscape with a Mill,,Baroque,Los Angeles County Museum of Art,"24"" Long Edge | 30"" Long Edge | 36"" Long Edge | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/7/71/Claude_Gell%C3%A9e%2C_Le_Lorrain_-_Pastoral_Landscape_with_a_Mill_-_LACMA_-_with_frame.JPG
479df7d1-68e6-42ea-9324-a5057267e969,c7310864-65da-478e-be36-fe1a2f5f416c,Doges Palace,Landscape Art,,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/0/07/Gustaf_Wilhelm_Palm3.jpg
c9705623-396d-481b-b6db-9a259b352723,07f911ed-c0e3-49d6-80a1-0739f48df30b,Portrait of Pere Tanguy,Portraits,Post-Impressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/5/5f/Van_Gogh_-_Portrait_of_Pere_Tanguy_1887-8.JPG
f5f3f50f-4de7-4e9b-b88c-1ba0f6c11085,149c1ea1-3c92-4225-9861-3eaf2da4aa7f,Vase of Flowers,Still-Life,Baroque,The J. Paul Getty Museum,"30"" Long Edge | 36"" Long Edge | 40"" Long Edge | 48"" Long Edge",https://upload.wikimedia.org/wikipedia/commons/6/61/Follower_of_Jan_van_Huysum_-_Vase_of_Flowers_-_78.PA.66_-_J._Paul_Getty_Museum.jpg
fecd8076-3334-4c57-9c91-e5bc9adeee61,fe6dca6d-6dc3-4898-aa70-7bd7cfcffe5b,The Kiss (detail 2),Lovers,Art Nouveau,,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/d/df/Klimt_-_The_Kiss_%28detail%292.jpg
00147466-bdd3-4c42-8170-cd22ff1f654a,376c687e-7733-4e40-bf70-6f1228bd961b,"The Beach, Sables D’Olonne",,Post-Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/c/ca/Albert_Marquet_-_Les_Sables_d%E2%80%99Olonne_plage.jpg
b4fee58d-1495-4d08-9459-1d38b6b4d286,f317b355-d9cc-4ec7-95e3-f149ff15e1d8,The Peaceable Kingdom,,American Art,,"36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/6/62/Edward_Hicks_-_Peaceable_Kingdom.jpg
31d5319c-f69b-4ae4-a41b-13bef7fa2eac,76681bd7-40b9-4f86-924f-34493a444ea1,Band-Tailed Pigeon,,Naturalism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/f/fd/Robert_Havell_after_John_James_Audubon%2C_Band-tailed_Pigeon%2C_1837%2C_NGA_32508.jpg
cae918dc-c4b8-4c82-b1d2-ac5690dc28cb,fe7a4cf6-033a-46c8-8fcb-362b0e56eea6,Monstre,,Surrealism,,"16"" x 24""(41 cm x 61 cm) | 20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/9/96/%28francis_picabia_le_monstre_2013_PAR_03567_0045_000091017%29.jpg
096b2fb0-a072-4625-98c5-002f78a04fc1,a11473f3-c96a-4a93-8cd3-ea3c198ff05f,A Woman and a Girl Driving,,Impressionism,Philadelphia Museum of Art,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/4/45/Mary_Stevenson_Cassatt%2C_American_-_A_Woman_and_a_Girl_Driving_-_Google_Art_Project.jpg
d356974e-e2c6-4da4-b209-bebfbdf66735,274ca966-9430-417d-9fce-89412f3a5f37,"Banks of the Loing, Saint-Mamméu00a8s",Rivers/Lakes,Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/9/95/Alfred_Sisley_Bords_du_Loing_%C3%A0_Saint-Mamm%C3%A8s_1892.jpg
0f0b723a-2608-4943-b326-ecc0fc754017,41e2c7c8-a6cc-4e9d-9aaf-0f9a9ad69b5e,Golden Autumn,Autumn/Fall,,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c6/Isaac_Levitan_-_Golden_autumn._Slobodka_-_Google_Art_Project.jpg
391faa49-8cef-4dd6-8f7f-32c9fedb18fe,88f72e6a-cb2f-405e-a5ab-180e24ce7522,Flowering Plum Trees,,Impressionism,,"20"" Long Edge | 24"" Long Edge | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/d/db/Claude_Monet_-_Flowering_Plum_Trees_-_Google_Art_Project.jpg
d8c8032d-8a71-46bc-8920-dc5ed596ef91,76681bd7-40b9-4f86-924f-34493a444ea1,American Goldfinch,,Naturalism,,"16"" x 24""(41 cm x 61 cm) | 20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/5/5e/American_Goldfinch_%28Audubon%29.jpg
5b8e0ded-0ff9-49ea-bb02-09f85d153f71,04df9326-6278-4168-9462-f0e881debe70,The Aegean Sea,Landscape Art,American Landscape,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/1/1c/Aegean_Sea_Frederic_Edwin_Church.jpg
5ed03a96-9fdb-4038-ba7c-17d2028620c7,b3dea632-dab6-49a3-82e1-68f2290b1159,A Princesa Bibesco,,Nabi,Séu00a3o Paulo Museum of Art,"24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/4/4f/%C3%89douard_Vuillard_-_A_Princesa_Bibesco.jpg
a30a87b4-18cd-46f0-a0c2-aab715e72031,fc8d02df-4db6-4876-bd85-b6f02aa80b4f,A Day in the Country,,Post-Impressionism,,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm)",https://upload.wikimedia.org/wikipedia/commons/1/18/Maurice_Prendergast_%281858-1924%29_-_Sunny_Day_at_the_Beach_%28Unknown%29.jpg
674fda9c-7133-407b-b14b-1d1aafe8981f,8a99edb8-cb85-4bbb-967f-825a889763ca,St. Mary's with Houses and Chimney,,Expressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c8/August_Macke_030.jpg
0a6ef359-27ea-4d47-b732-e7f97ef2f38f,1a56a769-c8d3-459c-9138-b814eda383af,The Hazelnuts Gatherers,,Classicism,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/4/45/William-Adolphe_Bouguereau_%281825-1905%29_-_The_Nut_Gatherers_%281882%29.jpg
3ea91e1a-66c4-4d2d-b283-be6c0f6bf81a,9d45aca6-79ee-416a-806b-52f5d0ce7c9d,The Abduction of Rebecca,,Romanticism,The Metropolitan Museum of Art,"29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/d/df/The_Abduction_of_Rebecca_MET_DT42.jpg
03dce401-079d-4e55-95ab-d93c08002707,2d7e547b-035e-411d-bed0-496308171030,William Henry Harrison,U.S. Presidents,,,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 40"" Long Edge | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/4/42/Rembrandt_Peale_-_William_Henry_Harrison_-_Google_Art_Project.jpg
